crash_id,crash_date,latitude,longitude,severity,location,total_injured,total_killed,year
NC2021010231,2021-06-12,36.00033746386091,-78.83301316615697,Injury,Durham St #6766,1,0,2021
NC2021010232,2021-06-04,36.07380110182177,-78.96585225192828,Property Damage,Durham St #9844,0,0,2021
NC2021010233,2021-12-28,36.0931983355606,-78.99317784275172,Property Damage,Durham St #2240,0,0,2021
NC2021010234,2021-04-25,36.046972237046674,-78.88315100522672,Property Damage,Durham St #7971,0,0,2021
NC2021010235,2021-01-24,35.92943049789707,-78.84764099109681,Property Damage,Durham St #3963,0,0,2021
NC2021010236,2021-09-08,36.0187634889066,-79.02466264133093,Property Damage,Durham St #3079,0,0,2021
NC2021010237,2021-10-06,35.96005637029689,-78.81435800041369,Property Damage,Durham St #750,0,0,2021
NC2021010238,2021-02-26,35.91683060747527,-78.73675575723892,Property Damage,Durham St #7761,0,0,2021
NC2021010239,2021-12-24,35.98103977581808,-78.81632314350925,Property Damage,Durham St #154,0,0,2021
NC2021010240,2021-04-06,36.004164010160736,-78.99477965284404,Property Damage,Durham St #5941,0,0,2021
NC2021010241,2021-05-13,35.99711102790855,-78.77630008662797,Property Damage,Durham St #4459,0,0,2021
NC2021010242,2021-11-09,36.05874450038915,-78.88678967327364,Property Damage,Durham St #7285,0,0,2021
NC2021010243,2021-12-05,35.99230168896218,-79.02156016208386,Property Damage,Durham St #1545,0,0,2021
NC2021010244,2021-11-20,36.14703418626289,-79.00502818759516,Injury,Durham St #8876,1,0,2021
NC2021010245,2021-08-05,35.90647965336342,-79.00128976472973,Property Damage,Durham St #9607,0,0,2021
NC2021010246,2021-04-01,36.099979876086806,-78.83265915731951,Property Damage,Durham St #9209,0,0,2021
NC2021010247,2021-01-12,36.00539206916213,-78.77359681837058,Property Damage,Durham St #4652,0,0,2021
NC2021010248,2021-01-22,35.98366938933326,-78.87214283917662,Property Damage,Durham St #5592,0,0,2021
NC2021010249,2021-05-22,35.89831935399127,-78.84458753320118,Injury,Durham St #6329,1,0,2021
NC2021010250,2021-11-27,36.065221513208726,-78.7260451945983,Property Damage,Durham St #7646,0,0,2021
NC2021010251,2021-02-01,35.97616283407719,-78.89616837496588,Property Damage,Durham St #5103,0,0,2021
NC2021010252,2021-07-24,35.88730042817863,-78.7849365957621,Property Damage,Durham St #8271,0,0,2021
NC2021010253,2021-08-27,36.016844572307974,-78.88653442338543,Property Damage,Durham St #9522,0,0,2021
NC2021010254,2021-02-21,36.03999444533646,-78.78273213765137,Property Damage,Durham St #6350,0,0,2021
NC2021010255,2021-05-16,36.092015478056666,-78.88084777945191,Injury,Durham St #7381,2,0,2021
NC2021010256,2021-06-20,35.881981145307634,-78.82708829161669,Property Damage,Durham St #7358,0,0,2021
NC2021010257,2021-02-17,35.92136944440979,-78.87182442761322,Property Damage,Durham St #2483,0,0,2021
NC2021010258,2021-06-22,36.08606147376676,-78.76083734076612,Property Damage,Durham St #6815,0,0,2021
NC2021010259,2021-03-01,35.91390908662583,-79.03762326125911,Property Damage,Durham St #4102,0,0,2021
NC2021010260,2021-09-27,36.06780663450441,-78.91416893941484,Property Damage,Durham St #2634,0,0,2021
NC2021010261,2021-10-15,35.866862491946506,-78.92412322466068,Injury,Durham St #815,1,0,2021
NC2021010262,2021-04-26,35.93611686602036,-78.83906203757105,Property Damage,Durham St #5827,0,0,2021
NC2021010263,2021-05-02,36.046649960165034,-78.84939256671011,Injury,Durham St #9452,2,0,2021
NC2021010264,2021-09-10,36.12817909447536,-78.90054916071665,Property Damage,Durham St #3606,0,0,2021
NC2021010265,2021-05-10,35.86984376164883,-78.86753393719215,Injury,Durham St #577,2,0,2021
NC2021010266,2021-09-21,36.00735265302567,-78.88766453861079,Property Damage,Durham St #4226,0,0,2021
NC2021010267,2021-04-04,36.049061533740065,-78.73028899159058,Property Damage,Durham St #389,0,0,2021
NC2021010268,2021-12-10,35.94856561963724,-78.90915356858322,Property Damage,Durham St #488,0,0,2021
NC2021010269,2021-12-05,36.12671255592785,-78.8459095834994,Injury,Durham St #6441,3,0,2021
NC2021010270,2021-02-15,36.1170687074564,-78.78796979101043,Injury,Durham St #8353,2,0,2021
NC2021010271,2021-03-22,36.01799472465409,-78.93203261950723,Property Damage,Durham St #3749,0,0,2021
NC2021010272,2021-06-08,36.093374512672,-78.93426391427498,Property Damage,Durham St #7544,0,0,2021
NC2021010273,2021-06-25,36.049561343553385,-78.76825705513319,Property Damage,Durham St #6954,0,0,2021
NC2021010274,2021-01-25,36.020338158563284,-78.80751315402478,Property Damage,Durham St #7166,0,0,2021
NC2021010275,2021-03-11,36.14280807795836,-78.74794564588356,Injury,Durham St #8744,3,0,2021
NC2021010276,2021-03-10,36.142394277896685,-78.99664116792702,Injury,Durham St #3713,1,0,2021
NC2021010277,2021-11-13,36.09908607976482,-78.74118775999976,Injury,Durham St #8635,2,0,2021
NC2021010278,2021-10-22,36.05462148319443,-78.74237755103142,Property Damage,Durham St #9640,0,0,2021
NC2021010279,2021-01-17,35.930953095919904,-78.76298077967363,Injury,Durham St #7485,2,0,2021
NC2021010280,2021-11-11,36.12347730850533,-78.8301088717114,Property Damage,Durham St #1183,0,0,2021
NC2021010281,2021-04-10,35.96398290199979,-79.02964765193956,Injury,Durham St #4807,1,0,2021
NC2021010282,2021-07-05,36.10342826745722,-78.8016247642258,Injury,Durham St #4745,1,0,2021
NC2021010283,2021-03-03,36.06876606204463,-78.93014254353362,Property Damage,Durham St #8050,0,0,2021
NC2021010284,2021-03-20,35.93034960226079,-78.90752718280827,Property Damage,Durham St #8044,0,0,2021
NC2021010285,2021-11-02,36.020290482046114,-78.78896074278602,Property Damage,Durham St #2295,0,0,2021
NC2021010286,2021-01-03,36.09980389069557,-78.98286804117838,Property Damage,Durham St #2924,0,0,2021
NC2021010287,2021-12-04,35.93096602834981,-78.96964397991782,Injury,Durham St #3137,3,0,2021
NC2021010288,2021-04-14,36.070552191193144,-78.93830325276264,Property Damage,Durham St #6399,0,0,2021
NC2021010289,2021-04-15,36.0349678714719,-78.89593058770967,Property Damage,Durham St #492,0,0,2021
NC2021010290,2021-03-15,36.110988219265124,-78.77257649443979,Injury,Durham St #5297,2,0,2021
NC2021010291,2021-04-06,35.87818411761198,-78.73938945998505,Property Damage,Durham St #6102,0,0,2021
NC2021010292,2021-05-14,35.8754885620888,-78.79556598941755,Property Damage,Durham St #3580,0,0,2021
NC2021010293,2021-04-16,36.03969197136171,-79.00930631013425,Injury,Durham St #5717,3,0,2021
NC2021010294,2021-11-26,35.92558769948435,-78.76380999734663,Injury,Durham St #555,3,0,2021
NC2021010295,2021-11-17,36.00169065662378,-78.91697856969857,Property Damage,Durham St #426,0,0,2021
NC2021010296,2021-02-18,36.027733619143035,-78.82474673788533,Property Damage,Durham St #2778,0,0,2021
NC2021010297,2021-11-20,36.12395943247376,-78.90847061196169,Property Damage,Durham St #2196,0,0,2021
NC2021010298,2021-10-23,36.12097098254605,-78.90626845217594,Property Damage,Durham St #2838,0,0,2021
NC2021010299,2021-02-20,36.031518974875674,-78.83394377629395,Property Damage,Durham St #6119,0,0,2021
NC2021010300,2021-11-15,35.897512474585334,-78.83757250995166,Injury,Durham St #8510,2,0,2021
NC2021010301,2021-12-11,36.005104629035195,-78.74099312543198,Property Damage,Durham St #1043,0,0,2021
NC2021010302,2021-02-13,35.91641300349631,-79.03886742745968,Property Damage,Durham St #4119,0,0,2021
NC2021010303,2021-02-24,35.85368540152829,-78.87556121728376,Injury,Durham St #6874,3,0,2021
NC2021010304,2021-05-09,35.8592014220788,-78.77077004319183,Injury,Durham St #6061,2,0,2021
NC2021010305,2021-12-01,36.07616940800367,-78.79602058349577,Property Damage,Durham St #7959,0,0,2021
NC2021010306,2021-04-01,35.931866044732544,-78.92142972680999,Property Damage,Durham St #3727,0,0,2021
NC2021010307,2021-10-07,36.10767202262972,-79.00240729066664,Property Damage,Durham St #3765,0,0,2021
NC2021010308,2021-11-06,36.02728239051452,-78.74071706986675,Injury,Durham St #3533,1,0,2021
NC2021010309,2021-12-05,36.14201247689914,-78.94621184846747,Property Damage,Durham St #1401,0,0,2021
NC2021010310,2021-10-10,36.08049524729824,-78.72610529694762,Property Damage,Durham St #7523,0,0,2021
NC2021010311,2021-02-24,35.8719869434761,-78.90903550684237,Property Damage,Durham St #708,0,0,2021
NC2021010312,2021-01-27,36.10299571948605,-79.0358825457096,Property Damage,Durham St #508,0,0,2021
NC2021010313,2021-10-19,36.09604336880616,-79.04031244533543,Injury,Durham St #7719,1,0,2021
NC2021010314,2021-01-06,35.96323801580175,-78.79753986000823,Property Damage,Durham St #414,0,0,2021
NC2021010315,2021-04-11,35.96067273929076,-78.92370534956379,Property Damage,Durham St #8379,0,0,2021
NC2021010316,2021-12-20,36.048511860213075,-78.9305192696014,Property Damage,Durham St #2460,0,0,2021
NC2021010317,2021-02-26,36.04584447292056,-78.91156692441886,Property Damage,Durham St #5726,0,0,2021
NC2021010318,2021-03-16,35.94092709431095,-79.0280246874672,Property Damage,Durham St #6107,0,0,2021
NC2021010319,2021-11-10,36.02117079322596,-78.81828311090604,Injury,Durham St #7436,3,0,2021
NC2021010320,2021-12-12,36.08599010540467,-78.98017330745097,Injury,Durham St #2996,3,0,2021
NC2021010321,2021-10-04,35.92098788743403,-78.8180826414499,Injury,Durham St #1765,2,0,2021
NC2021010322,2021-06-12,35.91437051459625,-78.91116935746136,Property Damage,Durham St #9623,0,0,2021
NC2021010323,2021-10-22,35.863190867506496,-78.70765983900404,Property Damage,Durham St #2465,0,0,2021
NC2021010324,2021-10-05,35.91702769029763,-78.9039476851827,Injury,Durham St #8285,3,0,2021
NC2021010325,2021-10-15,36.127356185114806,-78.9052934610357,Fatal,Durham St #886,0,1,2021
NC2021010326,2021-08-13,36.07769666863493,-78.73709636158763,Injury,Durham St #9562,2,0,2021
NC2021010327,2021-02-26,35.95353490123607,-78.94509571599517,Injury,Durham St #364,2,0,2021
NC2021010328,2021-07-23,35.95768266942754,-78.89812855468438,Injury,Durham St #8304,1,0,2021
NC2021010329,2021-04-01,35.98732790376788,-78.94974140198175,Property Damage,Durham St #3446,0,0,2021
NC2021010330,2021-01-19,35.8844211903784,-79.00656520649525,Property Damage,Durham St #2812,0,0,2021
NC2021010331,2021-08-06,36.098608538934805,-78.86700459720976,Injury,Durham St #9736,2,0,2021
NC2021010332,2021-02-07,36.081881783999755,-78.71494481201184,Injury,Durham St #8914,3,0,2021
NC2021010333,2021-06-06,35.95215086160078,-78.83861687492352,Injury,Durham St #9567,1,0,2021
NC2021010334,2021-02-25,36.001757094627926,-78.87337728669615,Property Damage,Durham St #4283,0,0,2021
NC2021010335,2021-02-14,35.91433672218853,-78.86055338534771,Property Damage,Durham St #4074,0,0,2021
NC2021010336,2021-10-09,36.13493194589857,-78.90519437791308,Property Damage,Durham St #8399,0,0,2021
NC2021010337,2021-12-23,36.00415590317236,-78.93021727960837,Property Damage,Durham St #6577,0,0,2021
NC2021010338,2021-12-26,35.924294631420345,-78.95290963425603,Property Damage,Durham St #3281,0,0,2021
NC2021010339,2021-05-03,35.99530825170578,-78.8908382457957,Property Damage,Durham St #6378,0,0,2021
NC2021010340,2021-03-15,36.064987169233675,-78.78513946899666,Property Damage,Durham St #4274,0,0,2021
NC2021010341,2021-07-08,35.9885559999578,-78.84982377158289,Property Damage,Durham St #3764,0,0,2021
NC2021010342,2021-01-07,36.11488590097583,-78.97196428731418,Property Damage,Durham St #6683,0,0,2021
NC2021010343,2021-09-06,36.03097003999372,-78.84408728255843,Property Damage,Durham St #2561,0,0,2021
NC2021010344,2021-09-27,35.993648705841515,-78.93610772685652,Property Damage,Durham St #2831,0,0,2021
NC2021010345,2021-07-26,35.89575633841435,-78.93217694281836,Property Damage,Durham St #468,0,0,2021
NC2021010346,2021-05-14,35.85295915061397,-78.70822174003447,Property Damage,Durham St #9927,0,0,2021
NC2021010347,2021-01-03,36.10807164495197,-78.76599946912953,Property Damage,Durham St #3669,0,0,2021
NC2021010348,2021-06-01,35.99788488660488,-78.97869716305622,Property Damage,Durham St #2996,0,0,2021
NC2021010349,2021-06-27,36.07056433343893,-78.72465303460628,Property Damage,Durham St #4279,0,0,2021
NC2021010350,2021-06-16,35.98966716523163,-78.9977150941999,Property Damage,Durham St #3174,0,0,2021
NC2021010351,2021-07-07,35.99243615195306,-78.72907877063163,Property Damage,Durham St #1291,0,0,2021
NC2021010352,2021-10-18,36.09085928788307,-78.7638201821012,Property Damage,Durham St #122,0,0,2021
NC2021010353,2021-01-21,36.14284834562427,-78.8927373519985,Property Damage,Durham St #8588,0,0,2021
NC2021010354,2021-05-09,35.91934487768968,-78.94910099685458,Property Damage,Durham St #670,0,0,2021
NC2021010355,2021-03-22,36.0864909322886,-78.83613752096817,Property Damage,Durham St #9124,0,0,2021
NC2021010356,2021-05-14,36.006763265719094,-78.70592364930705,Property Damage,Durham St #5724,0,0,2021
NC2021010357,2021-03-06,35.953628170994044,-78.93969817639223,Property Damage,Durham St #4655,0,0,2021
NC2021010358,2021-09-23,35.93112710198649,-78.9370564711269,Injury,Durham St #2742,2,0,2021
NC2021010359,2021-12-18,36.040030653532284,-78.79194177945837,Property Damage,Durham St #861,0,0,2021
NC2021010360,2021-01-07,35.98839552638316,-78.88419425879619,Injury,Durham St #7697,3,0,2021
NC2021010361,2021-04-03,36.05405646454743,-78.90831879410408,Property Damage,Durham St #9246,0,0,2021
NC2021010362,2021-06-20,36.00279611279956,-78.9594106440743,Injury,Durham St #9120,2,0,2021
NC2021010363,2021-09-02,36.016292701252205,-78.82977433828107,Property Damage,Durham St #4744,0,0,2021
NC2021010364,2021-06-25,35.86503821488731,-78.98586949437501,Property Damage,Durham St #6451,0,0,2021
NC2021010365,2021-04-17,35.98643481294986,-78.75442408023554,Injury,Durham St #5977,1,0,2021
NC2021010366,2021-11-04,35.87931365037359,-78.99459802955727,Property Damage,Durham St #4633,0,0,2021
NC2021010367,2021-04-14,36.01206006689356,-78.79279321805144,Property Damage,Durham St #2267,0,0,2021
NC2021010368,2021-08-15,35.98370215701745,-79.02637498193745,Injury,Durham St #7374,2,0,2021
NC2021010369,2021-07-20,36.093945537537614,-78.710716004459,Injury,Durham St #4885,3,0,2021
NC2021010370,2021-08-27,36.008037068993026,-78.93365363705021,Injury,Durham St #4863,2,0,2021
NC2021010371,2021-09-13,35.93632075130655,-78.9125943554688,Property Damage,Durham St #9686,0,0,2021
NC2021010372,2021-08-10,35.88953744533815,-78.8497126156161,Property Damage,Durham St #7886,0,0,2021
NC2021010373,2021-12-16,36.108165353137906,-78.83353013294854,Injury,Durham St #1357,1,0,2021
NC2021010374,2021-04-19,35.86488519037593,-78.93417248628003,Property Damage,Durham St #8260,0,0,2021
NC2021010375,2021-02-05,35.86754884746846,-79.00682400881165,Property Damage,Durham St #2819,0,0,2021
NC2021010376,2021-01-28,36.0997532983067,-78.88908122013557,Injury,Durham St #8594,2,0,2021
NC2021010377,2021-02-16,36.02997931059194,-78.83517295997125,Injury,Durham St #5971,3,0,2021
NC2021010378,2021-05-13,36.08296527649207,-78.80645786181714,Property Damage,Durham St #2338,0,0,2021
NC2021010379,2021-04-25,36.012675285197396,-78.79843478331574,Injury,Durham St #4033,1,0,2021
NC2021010380,2021-01-15,36.1454443295982,-78.76685341033483,Injury,Durham St #5931,1,0,2021
NC2021010381,2021-01-07,36.108723834615425,-78.76637788382983,Property Damage,Durham St #1233,0,0,2021
NC2021010382,2021-07-07,36.119502938131774,-78.89781928217721,Property Damage,Durham St #1444,0,0,2021
NC2021010383,2021-09-19,35.9466300853274,-78.86925553854758,Property Damage,Durham St #5348,0,0,2021
NC2021010384,2021-03-11,36.048557183555545,-79.0068166389005,Property Damage,Durham St #7523,0,0,2021
NC2021010385,2021-09-04,35.876504501047826,-78.93969834507575,Injury,Durham St #858,1,0,2021
NC2021010386,2021-12-13,35.959223408239616,-79.04206070485768,Property Damage,Durham St #5196,0,0,2021
NC2021010387,2021-10-17,36.049983035521166,-78.76309097006138,Property Damage,Durham St #3417,0,0,2021
NC2021010388,2021-05-07,36.04142798717764,-78.7977443500238,Property Damage,Durham St #5543,0,0,2021
NC2021010389,2021-05-27,35.90488362099493,-78.94632239633445,Property Damage,Durham St #1873,0,0,2021
NC2021010390,2021-01-09,36.11174292952609,-78.9200002756171,Property Damage,Durham St #4291,0,0,2021
NC2021010391,2021-03-08,36.02951489157962,-79.03495868993934,Property Damage,Durham St #4416,0,0,2021
NC2021010392,2021-07-12,36.093578610317564,-78.75017100335747,Property Damage,Durham St #4514,0,0,2021
NC2021010393,2021-04-24,36.03930453981853,-78.79509727915973,Property Damage,Durham St #8861,0,0,2021
NC2021010394,2021-09-06,36.09062266900263,-78.80731551525152,Property Damage,Durham St #5047,0,0,2021
NC2021010395,2021-02-13,35.89865640176969,-78.89712799743162,Property Damage,Durham St #3165,0,0,2021
NC2021010396,2021-06-10,35.940691693233276,-78.80704891763867,Injury,Durham St #8776,1,0,2021
NC2021010397,2021-11-06,36.09397282847913,-78.83024246993486,Property Damage,Durham St #9345,0,0,2021
NC2021010398,2021-01-26,35.924381407645605,-79.0057830262343,Property Damage,Durham St #5576,0,0,2021
NC2021010399,2021-11-06,35.88330404035522,-78.96083915830395,Property Damage,Durham St #7398,0,0,2021
NC2021010400,2021-04-08,36.00769345914047,-79.01093411497116,Injury,Durham St #4626,1,0,2021
NC2021010401,2021-12-14,35.98307753112556,-78.73511260444783,Injury,Durham St #9628,1,0,2021
NC2021010402,2021-10-04,36.13683607182739,-78.80196292968797,Property Damage,Durham St #9584,0,0,2021
NC2021010403,2021-01-11,36.08595586477608,-78.897885012356,Property Damage,Durham St #4410,0,0,2021
NC2021010404,2021-04-12,36.03640402092007,-79.04729305390349,Injury,Durham St #1427,1,0,2021
NC2021010405,2021-08-15,36.021214304398214,-78.7894200590709,Property Damage,Durham St #6712,0,0,2021
NC2021010406,2021-06-14,35.9153715236668,-78.81549095899483,Property Damage,Durham St #134,0,0,2021
NC2021010407,2021-02-06,35.94912240415872,-78.76818652789856,Property Damage,Durham St #3129,0,0,2021
NC2021010408,2021-09-12,36.09171441316447,-79.04142434028279,Property Damage,Durham St #697,0,0,2021
NC2021010409,2021-08-06,35.96229933095717,-78.70493677203146,Property Damage,Durham St #7073,0,0,2021
NC2021010410,2021-12-21,36.01052489740324,-79.04834494691855,Fatal,Durham St #8714,0,1,2021
NC2021010411,2021-03-06,35.93764014429342,-78.98937735301476,Injury,Durham St #4836,3,0,2021
NC2021010412,2021-04-06,36.0090704033633,-78.91622824634393,Property Damage,Durham St #5135,0,0,2021
NC2021010413,2021-09-26,35.85256415874687,-78.82016308320267,Property Damage,Durham St #4530,0,0,2021
NC2021010414,2021-07-17,35.973699931007715,-79.03513712791383,Property Damage,Durham St #9762,0,0,2021
NC2021010415,2021-11-11,35.893330735789846,-78.8732239765429,Property Damage,Durham St #4475,0,0,2021
NC2021010416,2021-02-22,36.13177645628126,-78.88842145119307,Property Damage,Durham St #2002,0,0,2021
NC2021010417,2021-12-26,35.96281884241729,-79.04949086042188,Injury,Durham St #7576,2,0,2021
NC2021010418,2021-09-08,35.89915527731052,-78.88428835768958,Injury,Durham St #1815,3,0,2021
NC2021010419,2021-04-15,35.860008549318465,-79.0017002145984,Property Damage,Durham St #1995,0,0,2021
NC2021010420,2021-03-18,35.9005121372558,-78.99260359289208,Property Damage,Durham St #2661,0,0,2021
NC2021010421,2021-03-08,35.897830373470484,-78.70824155854118,Injury,Durham St #5517,2,0,2021
NC2021010422,2021-06-25,35.86193526679341,-79.00407600115177,Property Damage,Durham St #3173,0,0,2021
NC2021010423,2021-04-11,35.90405891802476,-78.99886102379648,Property Damage,Durham St #664,0,0,2021
NC2021010424,2021-12-05,36.0912125534855,-78.87263597593277,Property Damage,Durham St #4446,0,0,2021
NC2021010425,2021-01-12,35.983580555409574,-78.74758283703999,Property Damage,Durham St #6849,0,0,2021
NC2021010426,2021-08-03,35.96423011138105,-78.86961001135776,Property Damage,Durham St #4351,0,0,2021
NC2021010427,2021-01-10,35.994962229271756,-78.97650261366307,Property Damage,Durham St #5942,0,0,2021
NC2021010428,2021-12-02,35.90106953177513,-78.7593931023858,Property Damage,Durham St #3766,0,0,2021
NC2021010429,2021-02-07,36.00950107736666,-79.015187880646,Injury,Durham St #245,1,0,2021
NC2021010430,2021-09-18,35.92824571194323,-79.00830610334654,Property Damage,Durham St #3693,0,0,2021
NC2021010431,2021-10-25,36.134771043880775,-78.91378699613439,Injury,Durham St #1488,3,0,2021
NC2021010432,2021-04-04,36.0871851053909,-78.73096903631955,Property Damage,Durham St #9354,0,0,2021
NC2021010433,2021-07-08,36.04611820670562,-78.77343238093634,Property Damage,Durham St #6984,0,0,2021
NC2021010434,2021-09-22,36.05497033449196,-78.80149394140857,Property Damage,Durham St #7387,0,0,2021
NC2021010435,2021-11-26,35.97738080117617,-78.90621141282263,Property Damage,Durham St #9815,0,0,2021
NC2021010436,2021-08-24,35.97920834548551,-78.74117703077218,Property Damage,Durham St #2739,0,0,2021
NC2021010437,2021-09-14,35.97365290740661,-78.72870716433643,Injury,Durham St #691,2,0,2021
NC2021010438,2021-05-28,36.05897227049762,-78.96976133352226,Property Damage,Durham St #9722,0,0,2021
NC2021010439,2021-09-07,36.10063316043657,-78.99077179511879,Injury,Durham St #258,3,0,2021
NC2021010440,2021-12-13,36.02529334110029,-78.95637532989231,Property Damage,Durham St #8535,0,0,2021
NC2021010441,2021-07-08,35.920539593332336,-78.89952688248081,Property Damage,Durham St #893,0,0,2021
NC2021010442,2021-08-04,35.96743619429791,-78.95021044137975,Property Damage,Durham St #3956,0,0,2021
NC2021010443,2021-04-15,35.88657495913541,-78.90167280495757,Property Damage,Durham St #2454,0,0,2021
NC2021010444,2021-07-11,35.94079857734615,-79.01886543918685,Property Damage,Durham St #8685,0,0,2021
NC2021010445,2021-06-08,36.11117124911162,-79.02452882642072,Property Damage,Durham St #6667,0,0,2021
NC2021010446,2021-04-23,36.040885484158274,-78.7080751366284,Property Damage,Durham St #2265,0,0,2021
NC2021010447,2021-03-26,36.118477718141236,-78.88856144127975,Property Damage,Durham St #362,0,0,2021
NC2021010448,2021-06-26,35.94531196892262,-78.95363226446582,Injury,Durham St #5786,3,0,2021
NC2021010449,2021-06-13,35.88239760557892,-78.78351545638776,Property Damage,Durham St #606,0,0,2021
NC2021010450,2021-01-28,35.912963543394056,-78.99384916298528,Property Damage,Durham St #2814,0,0,2021
NC2021010451,2021-07-07,35.90575036684821,-79.04460313351301,Property Damage,Durham St #1043,0,0,2021
NC2021010452,2021-08-11,36.104040429564954,-78.85096052505857,Injury,Durham St #8036,2,0,2021
NC2021010453,2021-08-16,35.90321778495866,-79.02315603036845,Fatal,Durham St #3213,0,2,2021
NC2021010454,2021-12-22,35.946418330421736,-78.98990579078013,Property Damage,Durham St #4987,0,0,2021
NC2021010455,2021-02-27,35.854312335040866,-78.79295613918194,Property Damage,Durham St #767,0,0,2021
NC2021010456,2021-05-13,36.00084267067579,-78.89775485008593,Property Damage,Durham St #5264,0,0,2021
NC2021010457,2021-01-23,36.05697028680016,-78.86961140098764,Property Damage,Durham St #8759,0,0,2021
NC2021010458,2021-01-07,36.100439057807684,-78.77225331766986,Property Damage,Durham St #3927,0,0,2021
NC2021010459,2021-12-05,36.051566024278394,-78.99292876988245,Property Damage,Durham St #598,0,0,2021
NC2021010460,2021-07-13,36.03147079897486,-78.8017053161136,Property Damage,Durham St #7432,0,0,2021
NC2021010461,2021-07-25,36.09884176306864,-78.85061140410846,Property Damage,Durham St #1204,0,0,2021
NC2021010462,2021-06-25,35.977210060883515,-79.0152475221769,Property Damage,Durham St #5485,0,0,2021
NC2021010463,2021-11-12,35.904460340123585,-78.95929380535999,Injury,Durham St #8821,3,0,2021
NC2021010464,2021-12-18,35.95781802477792,-78.86960900226927,Property Damage,Durham St #1195,0,0,2021
NC2021010465,2021-09-20,35.99753146413579,-79.0097845976396,Injury,Durham St #6975,2,0,2021
NC2021010466,2021-01-09,36.09868161876317,-78.84036895980306,Injury,Durham St #9901,1,0,2021
NC2021010467,2021-07-07,36.085375823606796,-78.77336032120073,Injury,Durham St #5200,3,0,2021
NC2021010468,2021-11-03,35.98380858208867,-78.85243296213805,Property Damage,Durham St #8081,0,0,2021
NC2021010469,2021-12-11,35.93071586642774,-78.94937891683598,Property Damage,Durham St #939,0,0,2021
NC2021010470,2021-11-26,35.87676588210112,-78.71184824813432,Property Damage,Durham St #4838,0,0,2021
NC2021010471,2021-08-28,36.08280178688669,-79.01057167472335,Property Damage,Durham St #1325,0,0,2021
NC2021010472,2021-09-14,36.02712036791983,-78.74382303184272,Property Damage,Durham St #964,0,0,2021
NC2021010473,2021-06-01,36.049809259465796,-78.91196426149473,Property Damage,Durham St #1027,0,0,2021
NC2021010474,2021-11-04,36.02796746250674,-79.01838221508793,Property Damage,Durham St #2506,0,0,2021
NC2021010475,2021-10-03,36.07866962242335,-78.75776977124036,Property Damage,Durham St #1069,0,0,2021
NC2021010476,2021-03-11,35.93707611304958,-78.83005345460104,Property Damage,Durham St #6899,0,0,2021
NC2021010477,2021-10-24,36.035678113311725,-78.89947914460605,Property Damage,Durham St #7741,0,0,2021
NC2021010478,2021-03-08,35.93732057878234,-78.97939858290756,Property Damage,Durham St #9438,0,0,2021
NC2021010479,2021-05-28,35.91003718813969,-78.83520715693592,Injury,Durham St #2031,3,0,2021
NC2021010480,2021-05-06,36.08701855182447,-78.98821297810898,Injury,Durham St #1689,1,0,2021
NC2021010481,2021-09-12,35.934607519469075,-78.94776204228569,Injury,Durham St #8228,3,0,2021
NC2021010482,2021-11-14,36.12456426776338,-78.88945114356406,Property Damage,Durham St #8224,0,0,2021
NC2021010483,2021-02-01,36.05113059555321,-78.99927661195545,Property Damage,Durham St #9377,0,0,2021
NC2021010484,2021-05-22,35.903042143436046,-78.94951842891518,Injury,Durham St #6051,1,0,2021
NC2021010485,2021-01-20,35.991856301422274,-78.87405053393026,Property Damage,Durham St #8769,0,0,2021
NC2021010486,2021-08-17,36.078833600617344,-78.80927077849913,Property Damage,Durham St #3048,0,0,2021
NC2021010487,2021-02-04,36.00605372265337,-78.80864703709219,Property Damage,Durham St #9144,0,0,2021
NC2021010488,2021-02-25,36.03833514397188,-78.73924416234192,Property Damage,Durham St #4248,0,0,2021
NC2021010489,2021-06-23,36.01507258590903,-78.77013652160721,Property Damage,Durham St #2532,0,0,2021
NC2021010490,2021-02-26,36.09533464961889,-79.00975518197977,Property Damage,Durham St #717,0,0,2021
NC2021010491,2021-06-10,36.06540973356279,-78.87388216471913,Property Damage,Durham St #4229,0,0,2021
NC2021010492,2021-08-01,35.93935409768845,-79.04736281450094,Property Damage,Durham St #7929,0,0,2021
NC2021010493,2021-12-19,36.01749665081616,-78.89879099899095,Property Damage,Durham St #7774,0,0,2021
NC2021010494,2021-01-25,35.944897626945185,-79.00433897747972,Property Damage,Durham St #8502,0,0,2021
NC2021010495,2021-11-15,35.97622431070836,-79.02132411408074,Injury,Durham St #7470,1,0,2021
NC2021010496,2021-09-15,35.85041886258018,-78.97093327117507,Property Damage,Durham St #9152,0,0,2021
NC2021010497,2021-05-22,35.90715810448829,-78.7853509744568,Injury,Durham St #357,2,0,2021
NC2021010498,2021-06-04,35.92287161605942,-78.83050680479548,Property Damage,Durham St #1376,0,0,2021
NC2021010499,2021-07-12,35.88959602328201,-79.00955687647017,Property Damage,Durham St #7970,0,0,2021
NC2021010500,2021-02-19,36.00242902840712,-78.88363761337118,Property Damage,Durham St #780,0,0,2021
NC2021010501,2021-04-11,35.94977473395347,-79.01740537740874,Injury,Durham St #6573,3,0,2021
NC2021010502,2021-11-03,35.875003067434946,-79.04625985135748,Property Damage,Durham St #8500,0,0,2021
